Continent,Country,State,Address,ZipCode,ProductName,ProductCategory,ProductSubcategory,OrderDate,DeliveryDate,Cost,UnitPrice,Quantity,FirstName,LastName,Email,Phone,StoreName
Asia,China,State2,374 Brown Valleys Suite 233,92304,Couch - Morning,Furniture,Couch,2023-02-17,2023-02-22,664.27,167.37,5,Jill,Leblanc,tluna@gaines.biz,675-661-8443x86125,Shea-Mccarthy
Asia,Japan,State1,742 Jeffery Summit Apt. 059,13863,Jacket - Soldier,Clothing,Jacket,2023-01-22,2023-01-24,548.46,214.76,3,Erika,Hinton,bclements@skinner.info,(018)596-2630,"Torres, Pena and Ray"
Asia,China,State2,617 Hill Shoal,58843,Tablet - By,Electronics,Tablet,2023-04-04,2023-04-10,11.2,14.54,1,Michael,Wilson,burnselizabeth@walker.info,192-676-4921x518,Burns-Watts
Asia,China,State2,89813 Henry Rapid Apt. 087,41696,Couch - Crime,Furniture,Couch,2023-06-07,2023-06-17,1999.56,252.02,9,David,Anderson,christopherscott@miller.net,582-603-4084x8729,"Smith, Hawkins and Herrera"
North America,Canada,State2,103 Jacob Hills,28709,Mobile - Military,Electronics,Mobile,2023-05-02,2023-05-09,877.71,368.25,3,Susan,Guzman,joshua96@pierce.biz,+1-267-146-2831x4359,"Bartlett, Shea and Obrien"
North America,USA,California,0931 Martinez Creek Suite 151,48056,Jeans - Really,Clothing,Jeans,2023-07-18,2023-07-24,2240.05,340.46,10,Regina,Strickland,joshuagarcia@gray.com,(849)718-5948,"Martin, Underwood and Stewart"
North America,Mexico,State2,8896 Vargas Green,01745,Couch - Experience,Furniture,Couch,2023-02-08,2023-02-15,259.51,206.41,2,Gloria,Reeves,nicholasmoss@sellers.com,001-396-727-5784x468,Jackson Group
Asia,China,State2,5111 Shirley Expressway Apt. 148,65099,Mobile - Year,Electronics,Mobile,2023-03-30,2023-04-05,725.23,125.41,7,Lindsey,Smith,timothyrobertson@hotmail.com,+1-160-930-6853,Reid-Miller
Europe,France,State1,15285 Roberto Light,22846,Couch - Single,Furniture,Couch,2023-07-25,2023-08-01,102.79,40.44,4,Nathaniel,Wilson,robertstimothy@lewis-rojas.org,(348)079-7050x9754,"Lynch, Lawson and Oconnell"
Europe,Germany,Berlin,5016 Gonzalez Pines,67913,Jacket - Health,Clothing,Jacket,2023-02-11,2023-02-17,569.84,322.97,2,Rachel,Jenkins,moorediane@gmail.com,654.562.8417x7225,Bailey Ltd
Europe,UK,State1,34026 Manning Bypass,21513,Mobile - Small,Electronics,Mobile,2023-06-18,2023-06-27,626.6,232.94,3,Elizabeth,Vaughan,fisherandrea@hotmail.com,001-256-862-1102x258,Howard Ltd
Europe,France,State2,067 Campbell Corner Suite 392,96085,Jacket - Add,Clothing,Jacket,2023-04-02,2023-04-07,1069.59,343.37,4,William,Wright,virginia36@wells.net,+1-239-231-2604x326,Gregory LLC
Asia,Japan,State2,433 Simmons Circle Suite 041,35791,Jacket - Affect,Clothing,Jacket,2023-03-19,2023-03-26,582.27,459.45,2,Michael,Hahn,luiswilliams@gmail.com,0534749162,Lin Group
North America,Mexico,State1,825 Figueroa Lake,97878,Jacket - Entire,Clothing,Jacket,2023-07-10,2023-07-14,387.38,170.78,3,Kimberly,Rice,debraclark@yahoo.com,129-109-3371,Cook-Rodriguez
Asia,Japan,State1,202 Robert Station,33600,Jacket - Bad,Clothing,Jacket,2023-05-14,2023-05-23,660.96,450.46,2,Patricia,Malone,shane16@gmail.com,688.029.4240x9036,Swanson-Mayo
Asia,China,State1,669 Clark Alley Apt. 939,91821,Jeans - Miss,Clothing,Jeans,2023-07-26,2023-08-04,282.85,38.29,10,Alan,Mcfarland,kevin34@hotmail.com,812-308-3402x424,"Mata, Martin and Christensen"
Europe,UK,State1,59551 Bowen Lodge,80649,Table - Tv,Furniture,Table,2023-01-21,2023-01-23,720.03,293.37,4,Kenneth,Galloway,jeffrey42@bonilla-medina.org,649-837-3543,"Whitney, Mayo and Clark"
Europe,UK,State1,2717 Stephen Via Apt. 397,96115,Shirt - Party,Clothing,Shirt,2023-06-03,2023-06-06,147.71,25.55,8,Henry,Campbell,nicoleroth@hotmail.com,+1-312-163-7618x209,Griffin Ltd
Asia,Japan,State2,31429 Laura Branch,14439,Table - Black,Furniture,Table,2023-05-27,2023-06-05,1093.34,194.07,7,Amy,Meyers,donaldmalone@ochoa-parker.info,(308)481-0018,Smith-Serrano
North America,Mexico,State1,36625 Perez Spur,50930,Jeans - Fine,Clothing,Jeans,2023-02-09,2023-02-12,1069.32,496.49,3,Gloria,Espinoza,hjackson@garcia.com,951-510-9226,"Tanner, Perry and Smith"
Asia,Japan,State1,451 Hendricks Shore Suite 410,19983,Mobile - Nice,Electronics,Mobile,2023-05-11,2023-05-17,2076.33,340.01,8,Kimberly,Thomas,ygriffin@briggs-wilson.biz,001-421-522-6557x6769,"White, Coleman and Barry"
North America,Canada,State1,6878 Patel View,30662,Laptop - Student,Electronics,Laptop,2023-05-10,2023-05-17,383.52,145.07,3,Patrick,Carpenter,jacquelineyoung@gmail.com,058.721.0552,Pham Ltd
North America,USA,California,33021 Nicholas Burg Suite 501,87368,Jeans - Financial,Clothing,Jeans,2023-06-28,2023-06-30,279.79,110.98,4,Bonnie,Woods,thomasdonald@jones.biz,(272)847-6570,Conley PLC
Asia,China,State1,282 Randy Manors,89617,Tablet - Few,Electronics,Tablet,2023-02-13,2023-02-15,1200.52,225.09,7,Stacy,Gibson,jenna62@yahoo.com,862-369-0362,Brown Ltd
Asia,India,Karnataka,05634 Dan Lake Suite 034,21834,Chair - Test,Furniture,Chair,2023-01-30,2023-02-06,2429.17,302.98,10,Amber,Jones,jacob30@adams.org,9700514054,"Mcdonald, Edwards and May"
Europe,Germany,Berlin,15681 Andrew Underpass Suite 790,38527,Tablet - Information,Electronics,Tablet,2023-07-14,2023-07-24,580.55,212.64,4,Evan,Fleming,cisnerosjesse@aguirre.com,001-288-985-7254x59606,Edwards Group
North America,Mexico,State1,02481 Davis Island Apt. 421,37216,Jacket - Edge,Clothing,Jacket,2023-03-23,2023-03-31,2029.17,252.85,9,Barbara,Gomez,jennifermurray@good-hines.info,+1-219-705-4669x2758,"Lawson, Rubio and Bradley"
North America,Mexico,State2,0903 Eric Cove Suite 629,52835,Jeans - Through,Clothing,Jeans,2023-05-02,2023-05-10,414.82,83.12,7,Melissa,Walker,baileytaylor@hotmail.com,112.166.3651x559,Miller-Gutierrez
North America,Canada,State1,2359 Vanessa Trail,50345,Laptop - Mention,Electronics,Laptop,2023-03-24,2023-03-28,2817.93,458.22,8,Bryan,Stokes,nlewis@gmail.com,001-644-212-1461x47683,"Figueroa, Wilson and Gibson"
Europe,UK,State1,4235 Olson Plain Apt. 659,51506,Chair - Relationship,Furniture,Chair,2023-04-11,2023-04-17,428.7,171.83,4,Mackenzie,Hoffman,sharpbeth@morris.com,2727516480,Rivas Inc
Europe,France,State1,368 Carolyn Forge,46125,Jacket - Little,Clothing,Jacket,2023-02-18,2023-02-23,113.54,141.55,1,Jason,Lee,lisa04@shaw-parrish.info,+1-766-558-6851x2765,"Cole, Montes and Davis"
North America,USA,California,491 Linda Cove Apt. 096,14089,Tablet - Cost,Electronics,Tablet,2023-03-05,2023-03-15,843.28,244.9,4,Tyler,Walton,zgordon@contreras.com,786.137.1576,"Graham, Mitchell and Keller"
Europe,France,State1,4463 Rachel Mall Apt. 002,49575,Mobile - Whatever,Electronics,Mobile,2023-06-03,2023-06-06,2963.55,458.08,8,Mary,Stone,george96@gmail.com,+1-639-609-6262,Ayers and Sons
North America,USA,Texas,196 Hood Estate,42759,Tablet - Interesting,Electronics,Tablet,2023-05-04,2023-05-11,746.87,196.52,5,James,Davis,fullerbrittney@gmail.com,+1-819-602-7523x343,"Moore, Hall and Mckinney"
Europe,France,State2,1209 Daniel Ranch,16581,Couch - North,Furniture,Couch,2023-04-06,2023-04-15,417.29,58.32,8,Daniel,Campbell,jonesmegan@myers.com,(171)366-5722x40299,"Deleon, Hartman and Townsend"
Europe,France,State1,980 Aimee Glens Apt. 390,70749,Table - Top,Furniture,Table,2023-01-13,2023-01-21,190.35,285.64,1,Andrew,Hunt,michellewilson@johnson.com,244-731-5847,Daugherty LLC
Asia,India,Maharashtra,2346 Brandy Trafficway,77516,Jacket - Skill,Clothing,Jacket,2023-07-12,2023-07-20,295.94,84.68,5,Larry,Bauer,bandrade@hotmail.com,001-459-196-6395x5172,Hunt-Ross
Europe,UK,State1,0125 Gibbs Knolls Apt. 135,49255,Couch - Visit,Furniture,Couch,2023-01-14,2023-01-21,1433.63,384.05,5,Dustin,Edwards,haley53@bradley-morris.com,+1-164-938-3184,"King, Ortiz and Munoz"
North America,Mexico,State2,3307 Williams Harbor Suite 117,22932,Chair - Sense,Furniture,Chair,2023-01-30,2023-02-06,180.1,78.58,3,Carolyn,Garza,mitchelldawn@travis.biz,8805017164,"Stafford, Fisher and Avila"
Asia,Japan,State1,9064 Snyder Row Apt. 591,04339,Shirt - Face,Clothing,Shirt,2023-05-04,2023-05-07,278.29,384.53,1,Jeffrey,Petersen,holdermichelle@graham.com,+1-004-010-4145,Ross-Hawkins
North America,USA,California,25296 Barnett Pike Apt. 977,37272,Shirt - Rise,Clothing,Shirt,2023-05-28,2023-05-30,734.2,257.81,4,Marc,Simon,bakerkenneth@gomez.com,001-117-030-3763x715,Hale-Buckley
North America,Mexico,State2,281 Jeffery Lakes Suite 798,27111,Jeans - Detail,Clothing,Jeans,2023-07-24,2023-07-26,195.88,270.78,1,Kimberly,Lopez,tmartin@hotmail.com,+1-127-113-0724x0787,"Garrison, Hodges and Collins"
Asia,Japan,State2,3268 Romero Center Suite 451,06941,Jeans - He,Clothing,Jeans,2023-04-14,2023-04-16,2948.96,408.45,9,Deborah,Dennis,kellypowell@hotmail.com,897-861-0313x100,Mcintosh Inc
Asia,India,Telangana,96661 Jessica Square Suite 732,27184,Shirt - Parent,Clothing,Shirt,2023-04-14,2023-04-19,847.87,313.69,4,Michael,Roberts,daviswesley@hotmail.com,+1-743-251-2257x207,Jones Inc
Europe,France,State2,09579 Tracy Gateway,62441,Laptop - Later,Electronics,Laptop,2023-05-10,2023-05-18,2058.6,286.85,8,Daniel,Fuentes,aliciajackson@gmail.com,001-114-577-5847x45705,Thompson LLC
Asia,China,State1,48026 Donna Divide Suite 703,76206,Jacket - Fish,Clothing,Jacket,2023-05-10,2023-05-12,297.51,208.59,2,Joyce,Mcpherson,julielee@yahoo.com,+1-148-782-4556x9644,"Hampton, Vincent and Barrera"
Europe,Germany,Hamburg,9541 Victor Spur Apt. 728,38483,Tablet - Cut,Electronics,Tablet,2023-01-16,2023-01-20,372.29,254.93,2,Cindy,Beck,zroberts@yahoo.com,7034910740,"Meyer, Cooper and Salazar"
Europe,UK,State1,821 Thomas Street Apt. 691,38617,Shirt - Law,Clothing,Shirt,2023-05-17,2023-05-22,1459.07,451.62,4,Jeffery,Kennedy,lisawalsh@yahoo.com,(144)942-9659x2342,"Flowers, Williams and Taylor"
North America,Canada,State2,266 Dillon Mills Suite 857,46925,Mobile - Keep,Electronics,Mobile,2023-03-19,2023-03-25,1570.47,286.12,9,Ronald,Fisher,jjohnson@gmail.com,001-612-943-9852x98940,Torres-Evans
Europe,Germany,Bavaria,701 Joseph Run Apt. 591,38587,Shirt - Someone,Clothing,Shirt,2023-06-02,2023-06-10,240.99,156.65,2,Ariana,Vaughn,yangemily@love.net,001-723-244-0793x1102,Powell Inc
North America,Canada,State2,0146 Mcgrath Viaduct Apt. 849,89803,Couch - Pm,Furniture,Couch,2023-02-17,2023-02-21,455.77,255.39,2,Scott,Barrett,bthomas@thomas.com,(883)774-4197,"Davis, Harris and Wells"
Asia,India,Maharashtra,6204 Wilson Loaf Apt. 940,85056,Mobile - Hold,Electronics,Mobile,2023-04-17,2023-04-24,3428.91,386.81,10,Debra,Sandoval,odonnellmichael@gmail.com,740.258.8358x681,Cruz-Marsh
Europe,France,State1,244 Jones Villages Suite 679,86873,Jeans - Contain,Clothing,Jeans,2023-02-28,2023-03-09,746.24,121.79,8,Henry,Erickson,heidichapman@hotmail.com,(996)100-2311x775,Rios-Hart
Europe,France,State1,1094 Benjamin Summit Apt. 759,83245,Jacket - Soon,Clothing,Jacket,2023-03-31,2023-04-08,534.86,388.36,2,Mary,Mclean,halenicholas@hotmail.com,001-833-477-4332,"Flynn, Garcia and Gilmore"
Asia,Japan,State1,02056 Matthew Springs,96180,Laptop - Leader,Electronics,Laptop,2023-07-25,2023-07-29,1984.15,358.72,7,Susan,Chandler,marisahudson@yahoo.com,559.821.7661x91284,Miller Inc
North America,Canada,State2,34465 Monique Estate Suite 189,32141,Chair - Blood,Furniture,Chair,2023-02-15,2023-02-18,346.21,472.05,1,Melissa,Frederick,imontgomery@hotmail.com,974-005-6435,Hall-Guzman
Europe,Germany,Bavaria,037 Linda Port Apt. 516,78901,Mobile - View,Electronics,Mobile,2023-01-24,2023-02-01,1705.97,282.92,8,Jodi,Noble,josephwilliams@gmail.com,835.674.3000x3896,Harris Ltd
Asia,India,Telangana,6821 Wilson Ridges,48697,Couch - Rest,Furniture,Couch,2023-01-08,2023-01-11,2113.19,303.04,10,Michael,Cooper,jessechapman@gutierrez.org,0301027240,"Olson, Hughes and Bennett"
Europe,Germany,Berlin,1114 Troy Street Suite 374,48595,Table - Former,Furniture,Table,2023-05-16,2023-05-19,3647.03,453.55,9,Kimberly,Carter,luis88@brown.org,413.283.4831x5203,"Rios, Sanchez and Carter"
North America,Mexico,State1,4964 Brian Walk,80421,Jeans - Say,Clothing,Jeans,2023-06-20,2023-06-24,289.43,141.77,3,Patrick,Smith,owallace@gmail.com,(268)040-8509x5493,"Duran, Benton and Smith"
Asia,India,Telangana,018 Farley Springs Suite 876,75553,Table - Sometimes,Furniture,Table,2023-01-11,2023-01-19,770.34,247.27,5,Jennifer,Mack,susanmcdonald@gmail.com,(044)138-4596,Swanson-Howell
Europe,Germany,Hamburg,49542 Ford Mill,01663,Jeans - American,Clothing,Jeans,2023-04-17,2023-04-22,345.26,62.42,8,Steven,Church,rickyriley@gmail.com,985-172-4447x232,Adams-King
Europe,France,State2,879 Williams Stravenue,30379,Table - Choice,Furniture,Table,2023-01-20,2023-01-27,2459.51,409.58,7,Bruce,Klein,allen58@hotmail.com,9351187181,Wilson Inc
North America,USA,Texas,64205 Rogers Lodge Suite 749,04584,Couch - Economic,Furniture,Couch,2023-03-21,2023-03-26,1166.5,163.95,8,Ethan,Williams,rodriguezjason@dixon-norman.net,001-536-902-6113,Hudson-Calderon
Europe,France,State2,097 Stewart Fields,75899,Shirt - Other,Clothing,Shirt,2023-07-15,2023-07-22,862.04,147.35,7,Kelly,Sanchez,jerry51@allen.com,588-157-9376,"Mccoy, Gross and Ryan"
Europe,Germany,Hamburg,445 Wilson Lodge,55685,Tablet - Drug,Electronics,Tablet,2023-02-18,2023-02-28,789.6,344.04,3,William,Hernandez,rachelwalter@gmail.com,(164)871-2060,"Sanchez, Blankenship and Craig"
North America,Canada,State1,5268 Jennifer Crest Suite 599,81323,Table - Road,Furniture,Table,2023-03-06,2023-03-09,1526.3,339.76,7,Daniel,Bowen,stephanie67@davenport.com,001-298-120-9957x6572,Anderson PLC
Europe,Germany,Berlin,98898 Mitchell Lights Suite 220,96789,Shirt - Movie,Clothing,Shirt,2023-04-19,2023-04-27,290.41,46.24,7,Nicole,Simon,barbara95@gmail.com,(421)447-7324x491,Hall Group
Europe,UK,State2,90883 Tracy View,03879,Jacket - Window,Clothing,Jacket,2023-03-31,2023-04-08,224.49,28.01,9,Mike,Campbell,dmeyer@yahoo.com,176-741-2415,"Ramirez, Davis and Arnold"
North America,Mexico,State1,7815 Ryan Squares Suite 380,83665,Mobile - Suggest,Electronics,Mobile,2023-01-31,2023-02-07,601.69,327.03,3,Courtney,Sanchez,emilybaker@gmail.com,274.231.8306x1789,"Mcguire, Luna and Murphy"
North America,Mexico,State2,935 Moreno Falls Suite 347,64755,Table - Detail,Furniture,Table,2023-03-11,2023-03-14,38.88,58.32,1,Laura,Myers,ophillips@gmail.com,001-467-536-1275x15627,Barnes LLC
North America,Mexico,State1,0854 Jenkins Valleys,58428,Table - Though,Furniture,Table,2023-07-09,2023-07-17,2413.29,388.45,8,Ronald,Green,todd35@cardenas.org,(831)995-2980,"Jenkins, Young and Carter"
North America,USA,Texas,108 Michael Flat Apt. 863,38536,Laptop - Seven,Electronics,Laptop,2023-01-09,2023-01-12,949.96,213.83,5,Laurie,Lozano,ulewis@gmail.com,0081867024,Davis-Bush
Asia,Japan,State1,41662 Atkins Club,10185,Table - Fish,Furniture,Table,2023-01-10,2023-01-17,2385.72,394.29,8,William,Warner,smithmaria@hotmail.com,(196)394-5680,Welch Ltd
Europe,France,State1,4613 Hoffman Orchard Suite 883,50624,Couch - Five,Furniture,Couch,2023-04-17,2023-04-26,157.96,42.92,6,Andre,Crawford,kathryn17@gmail.com,001-063-757-9145,Harris-Baker
North America,USA,California,312 Jensen Mountains Apt. 074,54484,Couch - Charge,Furniture,Couch,2023-02-02,2023-02-05,1148.52,465.66,3,Larry,Morgan,morrisannette@savage-adams.com,001-878-753-5778x81161,Hoffman and Sons
North America,USA,New York,37106 Jackson Unions,69259,Laptop - How,Electronics,Laptop,2023-02-19,2023-03-01,2248.07,479.65,7,Tony,Curry,hsmith@yahoo.com,485-959-2248x3958,Martin Ltd
Europe,UK,State1,87056 Edward Cliff,01235,Tablet - Point,Electronics,Tablet,2023-04-08,2023-04-16,133.4,24.3,7,Larry,Lopez,drivera@harrison.net,503.446.9459,Ford-Mayer
Asia,China,State2,92134 Jose Cove,17108,Chair - Speak,Furniture,Chair,2023-06-06,2023-06-11,474.96,146.39,4,Laura,Matthews,barbara99@yahoo.com,001-973-203-3192x2270,Hoffman-May
Asia,Japan,State1,754 John Lock Suite 675,41364,Shirt - Game,Clothing,Shirt,2023-01-31,2023-02-07,405.51,106.57,6,Mary,Stewart,stephaniedougherty@dawson-larsen.net,741.865.2057x563,Taylor Group
North America,Canada,State2,75830 Murphy Land,33761,Jeans - Practice,Clothing,Jeans,2023-03-16,2023-03-24,465.48,65.97,10,Wesley,Smith,hollanddarlene@yahoo.com,4409079772,Brooks-Fitzpatrick
Europe,UK,State1,221 Flowers Crest,07847,Jacket - Material,Clothing,Jacket,2023-02-10,2023-02-16,2398.33,299.18,10,Scott,Page,hodgejoshua@gmail.com,+1-905-529-5806x6013,Wood PLC
Europe,Germany,Bavaria,0493 Thompson Summit,00923,Chair - Thank,Furniture,Chair,2023-07-14,2023-07-18,1580.83,349.78,6,Larry,Castro,steven19@davis-hardin.com,001-125-902-0357x1343,Daniel Inc
Europe,UK,State1,2956 Mary Groves,26613,Jeans - Small,Clothing,Jeans,2023-02-21,2023-03-01,567.42,248.47,3,Gregory,Phillips,christopher59@yahoo.com,(872)096-2893x654,Brown-Mccarthy
North America,USA,New York,83437 Johnson Crescent Apt. 727,77416,Laptop - Despite,Electronics,Laptop,2023-05-13,2023-05-19,260.08,101.68,3,Marcus,Elliott,jacqueline50@fisher.com,+1-125-427-8207x9799,"Schmitt, Arnold and Paul"
North America,USA,Texas,576 Williams Wells Apt. 816,56323,Laptop - Run,Electronics,Laptop,2023-06-18,2023-06-22,1456.28,409.46,4,Kim,Finley,martingarrett@yahoo.com,+1-839-225-0142x576,"Ross, Flowers and King"
North America,Mexico,State2,4123 Samuel Stream,32578,Couch - Company,Furniture,Couch,2023-06-28,2023-07-07,1837.13,357.97,7,Eric,Peters,woodsmelvin@yahoo.com,+1-637-673-1625,Hopkins and Sons
Asia,India,Karnataka,681 Freeman Streets Apt. 392,31323,Mobile - Source,Electronics,Mobile,2023-02-21,2023-02-27,110.14,144.68,1,Mike,Morgan,pmelendez@taylor.com,461.562.6244,Mejia-Villanueva
Asia,China,State2,68171 Parks Courts,86467,Jacket - Impact,Clothing,Jacket,2023-07-06,2023-07-09,549.14,65.96,10,Michelle,Lara,luisandrews@parks-smith.biz,(046)419-7857x58512,Green Group
Europe,UK,State1,9438 Graham Mountain,37425,Jeans - Language,Clothing,Jeans,2023-07-26,2023-08-05,1248.81,494.99,4,Bill,Parrish,brendan95@yahoo.com,(540)842-4560x75409,Berg-Miller
North America,USA,Texas,122 Jordan Harbor,45771,Laptop - Brother,Electronics,Laptop,2023-05-19,2023-05-25,1624.64,432.48,6,Teresa,Barker,uwilliams@johnson-lynch.com,(815)466-0241x6139,"Johnson, Rodgers and Wright"
Asia,India,Telangana,9736 Burgess Tunnel,24842,Jacket - Every,Clothing,Jacket,2023-04-28,2023-05-05,2079.73,320.06,10,Joshua,Powers,erikanelson@yahoo.com,062.447.9513,"Palmer, Dickerson and Sanchez"
Asia,India,Telangana,695 Alvarez Point Apt. 555,45899,Tablet - Down,Electronics,Tablet,2023-01-08,2023-01-15,1012.64,147.73,9,Lynn,Hernandez,amandajackson@yahoo.com,609-178-5138x544,"Nguyen, Brown and Roberts"
Europe,UK,State2,596 Forbes Brooks,98986,Couch - Social,Furniture,Couch,2023-05-03,2023-05-09,3565.62,492.89,9,Teresa,Hawkins,nicholasmedina@yahoo.com,+1-116-331-9422x686,Craig-Johnson
Asia,India,Maharashtra,158 Perez Lodge Suite 747,21075,Laptop - He,Electronics,Laptop,2023-03-26,2023-03-30,322.94,132.34,3,Sandra,Thompson,patelmatthew@yahoo.com,+1-216-966-6309x3299,Lester-Ramirez
Asia,Japan,State2,97150 Arnold Way,25802,Chair - Most,Furniture,Chair,2023-02-01,2023-02-07,844.82,193.83,7,Melissa,Martin,gregorygiles@gmail.com,241-039-7739x73278,"Duncan, Ortiz and Johnson"
Asia,China,State2,1006 Atkins Cliffs,55169,Jeans - Put,Clothing,Jeans,2023-02-13,2023-02-22,818.79,170.37,8,Susan,Ware,gonzalesmaria@carter.com,(687)611-2491x256,"Massey, Wiggins and Stout"
North America,USA,New York,1517 Goodwin Throughway,34579,Couch - Realize,Furniture,Couch,2023-05-12,2023-05-19,575.28,399.88,2,Matthew,Norris,klyons@yahoo.com,+1-022-840-3595x442,Durham Group
Europe,Germany,Berlin,229 Villarreal Glens,83962,Table - Out,Furniture,Table,2023-04-29,2023-05-05,1066.84,278.18,6,Jeremy,Rosales,breannagreen@hotmail.com,867.925.2985x85672,Marquez-Nunez
Europe,France,State1,153 Clark Drive,36980,Mobile - Truth,Electronics,Mobile,2023-07-23,2023-08-01,60.77,70.88,1,Charlotte,Daniel,michaelstevens@escobar.net,350.615.8148,Thompson-Prince
Europe,France,State1,833 Robles Falls Apt. 372,05774,Chair - Nor,Furniture,Chair,2023-07-28,2023-08-01,386.68,87.9,5,Tiffany,Baker,pauljessica@gmail.com,(840)333-9977,Waller Inc
Europe,Germany,Hamburg,71717 Cory Radial,28680,Table - Billion,Furniture,Table,2023-07-28,2023-07-31,1600.2,335.61,6,Carmen,Evans,hcallahan@tanner.org,001-704-694-7258x78444,Flores Ltd
Asia,China,State2,712 Smith Pass Suite 722,09094,Jacket - Trip,Clothing,Jacket,2023-07-26,2023-07-31,1880.42,331.19,7,Kathleen,Chambers,rpeterson@carson.com,484.587.1493,Peterson Ltd
Asia,India,Maharashtra,92587 Chan Grove,30480,Mobile - Own,Electronics,Mobile,2023-03-02,2023-03-07,1861.83,343.19,9,Sarah,Kennedy,dustin55@hotmail.com,746-966-0606x52740,Moore-Miranda
North America,Canada,State1,0566 Grant Streets Apt. 398,58186,Couch - Tell,Furniture,Couch,2023-03-20,2023-03-24,255.71,44.71,8,Melissa,Rodriguez,markcastillo@watkins.biz,001-734-996-0105x485,Bates LLC
North America,USA,California,6229 Andrews Points,12036,Table - Left,Furniture,Table,2023-04-21,2023-04-27,500.15,197.53,3,Samuel,Murphy,hannah21@hotmail.com,001-557-325-7375x534,Ruiz Ltd
Asia,Japan,State1,7080 Smith Mews Apt. 858,64989,Tablet - Especially,Electronics,Tablet,2023-01-09,2023-01-11,2404.79,328.51,10,Justin,Cook,cunninghamterri@schmidt.com,001-793-164-7725,Wilson Group
North America,USA,New York,69409 Smith Fork Suite 624,29715,Shirt - Baby,Clothing,Shirt,2023-03-12,2023-03-20,2972.24,346.42,10,Breanna,Saunders,kaylaandrews@yahoo.com,001-923-234-2108x902,"Johnston, Gibson and Norman"
Asia,India,Telangana,334 Roger Groves,31038,Tablet - Now,Electronics,Tablet,2023-05-16,2023-05-24,2008.02,481.99,6,Sharon,Robinson,taylorrachel@yahoo.com,607-360-7763,Murphy LLC
Asia,India,Maharashtra,31795 Perry Fords,12401,Shirt - Describe,Clothing,Shirt,2023-05-28,2023-06-02,2237.14,304.49,9,Lauren,Ward,duffyallen@yahoo.com,(615)541-6431x67045,"Olsen, Davis and Thompson"
Europe,UK,State1,227 Bruce Unions,28003,Jeans - Answer,Clothing,Jeans,2023-02-24,2023-03-01,1816.47,307.39,9,Michelle,Guerrero,amorrow@gmail.com,(822)512-0734,Thompson Inc
Europe,France,State1,0702 Williams Lane,78948,Laptop - International,Electronics,Laptop,2023-05-25,2023-06-02,202.81,128.13,2,Jennifer,Jackson,baileyjeffrey@mcneil-rodriguez.info,687.290.4774x258,Howell-Johnson
Asia,Japan,State1,38223 Julia Stravenue,53432,Table - History,Furniture,Table,2023-02-07,2023-02-11,2328.96,431.8,7,Justin,Gilbert,johnblair@murphy-dickson.org,894.256.5290x60320,Vasquez-Guerra
Europe,UK,State1,775 Courtney Viaduct,76155,Chair - Character,Furniture,Chair,2023-01-14,2023-01-16,292.43,43.09,10,Richard,Haney,amy14@hotmail.com,001-855-245-7871x58415,Martin LLC
Asia,India,Maharashtra,84254 Graham Corner,66656,Jeans - Last,Clothing,Jeans,2023-01-10,2023-01-20,1097.49,217.55,7,Ian,Wilkins,marywalker@gonzalez.com,929.880.8583x82521,"Martinez, Perez and Ellis"
North America,Mexico,State1,963 Williams Locks,39363,Chair - Response,Furniture,Chair,2023-03-06,2023-03-12,344.41,260.54,2,Peter,Boyd,imcdonald@hotmail.com,014-843-9910x6227,"Walters, Montgomery and Bridges"
Asia,Japan,State2,9335 Jeremy Harbor Apt. 619,88622,Couch - Test,Furniture,Couch,2023-03-04,2023-03-07,1442.85,352.35,5,Edwin,Ramos,alex18@yahoo.com,197.374.1897x21540,Myers and Sons
Asia,India,Telangana,743 Christopher Street,79578,Laptop - I,Electronics,Laptop,2023-04-10,2023-04-13,1529.09,310.03,8,Susan,Grimes,bcopeland@brown-garcia.com,001-448-564-5101x7397,Sims Group
North America,Mexico,State1,996 Williams Coves Apt. 911,31776,Mobile - Do,Electronics,Mobile,2023-06-18,2023-06-22,79.98,90.28,1,Michael,Chambers,chiggins@yahoo.com,+1-779-806-6039x2051,"Baker, Osborn and Mckenzie"
North America,Mexico,State2,553 Griffin Causeway Suite 742,27944,Laptop - Final,Electronics,Laptop,2023-06-10,2023-06-14,1172.79,369.14,5,Angela,Boyer,xmullins@gmail.com,155.983.5411x6597,Daniel LLC
Asia,China,State2,5752 Marcus Creek Apt. 948,92281,Couch - Purpose,Furniture,Couch,2023-03-14,2023-03-17,1387.68,359.04,5,Dawn,Phillips,emontgomery@davis.org,+1-642-585-6261x49915,Harris-Chase
Asia,China,State2,73333 Wong Forge Apt. 043,03223,Jeans - Down,Clothing,Jeans,2023-06-21,2023-06-23,2241.89,431.09,8,Meredith,Webb,khawkins@gmail.com,(289)696-4546x55358,Sanchez and Sons
Asia,China,State1,921 Nichols Cove,79680,Jacket - Heavy,Clothing,Jacket,2023-01-30,2023-02-02,896.3,372.98,4,Jeremy,Bailey,dadams@montgomery-crawford.biz,208-780-5721,"Taylor, Heath and Andersen"
Asia,India,Telangana,097 Padilla Dale Suite 374,71069,Table - Rest,Furniture,Table,2023-05-18,2023-05-26,260.28,97.69,3,Heidi,Torres,ithomas@matthews.com,001-591-191-8623x392,Blevins LLC
