Continent,Country,State,Address,ZipCode,ProductName,ProductCategory,ProductSubcategory,OrderDate,DeliveryDate,Cost,UnitPrice,Quantity,FirstName,LastName,Email,Phone,StoreName
Europe,UK,State1,3088 Kevin Centers Apt. 532,95330,Chair - Strategy,Furniture,Chair,2024-02-22,2024-02-26,170.76,95.83,2,Sharon,Floyd,alec29@gmail.com,001-634-094-1218x05257,Mccoy-Hubbard
Europe,France,State2,412 Rebecca Islands Suite 601,73074,Shirt - Owner,Clothing,Shirt,2024-05-03,2024-05-12,1541.43,193.61,9,Rachel,Miller,laurenfigueroa@madden.com,133.996.2768x6127,"Carroll, Zimmerman and Campbell"
Europe,UK,State2,29138 Victoria Canyon,12594,Couch - Edge,Furniture,Couch,2024-04-22,2024-04-27,1942.45,440.92,5,Kelly,Villarreal,christinesampson@hawkins.net,001-196-645-2319x199,Wilson Inc
Europe,France,State2,6831 Haley Fort,56998,Chair - Also,Furniture,Chair,2024-07-18,2024-07-20,291.51,348.43,1,Nicole,Garrett,freyterri@hotmail.com,001-171-038-9191x874,Jones and Sons
Asia,China,State2,03449 Jordan Park,10542,Couch - Also,Furniture,Couch,2024-05-04,2024-05-11,365.13,272.11,2,Jonathan,Stone,brian77@yahoo.com,001-257-231-6316x03781,Rodriguez Ltd
Europe,France,State1,39963 Roger Ways Suite 005,78332,Table - Better,Furniture,Table,2024-01-22,2024-01-28,775.4,468.8,2,Cathy,Powell,pparks@hotmail.com,(337)007-1580,Townsend-Vaughn
Europe,Germany,Bavaria,633 Javier Forge,04514,Couch - Station,Furniture,Couch,2024-01-11,2024-01-18,1894.77,396.77,7,Lauren,Sullivan,justin88@hotmail.com,923.759.0972,"Simpson, Gentry and Hill"
Asia,China,State2,585 Kelly Ways,15255,Jeans - Change,Clothing,Jeans,2024-07-22,2024-07-29,2603.59,439.61,7,Jason,Hammond,maynardsamantha@hotmail.com,(367)883-8736,Gentry-Roberson
Asia,Japan,State2,43647 Stone Loop,55694,Shirt - Unit,Clothing,Shirt,2024-03-15,2024-03-22,1802.24,305.04,7,Rachel,Hill,racevedo@gmail.com,(371)206-3175x5297,Benton PLC
North America,Canada,State2,81144 Mitchell Fall Apt. 436,09471,Shirt - Medical,Clothing,Shirt,2024-06-04,2024-06-06,800.75,318.78,3,Charles,Ryan,parkersamantha@rich.com,926.055.5465x42683,Martinez LLC
Asia,India,Maharashtra,7140 Kelly Union,89191,Tablet - Hundred,Electronics,Tablet,2024-07-15,2024-07-21,1110.02,292.15,6,Joseph,Parks,melanie56@yahoo.com,0301196227,Buckley-Hahn
Asia,Japan,State1,2173 Yates Fort Suite 095,89522,Jacket - Stand,Clothing,Jacket,2024-02-28,2024-03-07,1195.99,231.23,6,Crystal,Smith,anthony99@russell.com,+1-113-640-3484,Schmitt Group
Asia,China,State1,06279 Marquez Ports Suite 142,78346,Jacket - Or,Clothing,Jacket,2024-04-15,2024-04-22,388.79,107.35,5,Stephanie,Scott,sjohnston@gmail.com,756-275-2800,Savage Group
Asia,China,State2,734 Murray Shore,37799,Shirt - Brother,Clothing,Shirt,2024-06-10,2024-06-12,367.15,462.33,1,Heidi,Flores,lawrencewilson@dawson-pierce.com,(489)710-0170x78129,"Small, Barron and Higgins"
North America,USA,California,49484 Holly Walk,38304,Chair - Federal,Furniture,Chair,2024-05-11,2024-05-17,81.03,34.39,3,Glenn,Thornton,jennifer28@bowman.com,+1-875-679-8130x26564,Sullivan-Jones
North America,Canada,State1,187 Emily Pike,78425,Laptop - Public,Electronics,Laptop,2024-06-26,2024-06-30,550.51,67.5,10,Joshua,Randolph,hluna@zhang.com,644-611-9830x9754,"Kennedy, Clayton and Peterson"
Europe,France,State2,237 Waller Points Suite 700,61941,Mobile - Consider,Electronics,Mobile,2024-04-27,2024-05-02,1598.82,473.57,4,Ann,Clay,john51@miller.net,8226799096,Lewis-Dennis
Europe,France,State2,3839 Stevens Lodge Suite 682,14711,Chair - Reduce,Furniture,Chair,2024-06-06,2024-06-14,1092.8,304.04,4,Kayla,Smith,feliciamcgee@collier.org,7037808866,Luna-Hernandez
Europe,UK,State1,834 Wheeler Spring,91628,Chair - Society,Furniture,Chair,2024-03-28,2024-04-05,64.55,24.1,3,Heather,Vasquez,rgrimes@gmail.com,+1-650-744-5657x267,Johnson Ltd
Asia,Japan,State2,9477 Smith Valley,05790,Laptop - Indicate,Electronics,Laptop,2024-05-19,2024-05-28,19.28,15.06,2,James,Cook,brucekim@sanders.com,264.525.7330,"Hill, Ayala and Hicks"
Europe,UK,State2,635 Ryan Junctions,19721,Shirt - Population,Clothing,Shirt,2024-01-13,2024-01-21,1756.36,370.69,7,Deborah,Nelson,irichardson@yahoo.com,001-837-990-0536x693,Molina-Wilkins
Asia,Japan,State1,28562 Steven Turnpike Apt. 722,44674,Laptop - Daughter,Electronics,Laptop,2024-02-22,2024-02-27,3272.66,455.03,8,Karen,Clark,lisalove@hale.org,234-037-0433x3318,Hamilton-Robinson
North America,Mexico,State1,125 Macdonald Road Apt. 473,58158,Laptop - Very,Electronics,Laptop,2024-07-18,2024-07-28,1756.68,196.66,10,Craig,Mills,woodsrobert@hotmail.com,(806)455-4421x5783,Ferguson LLC
North America,Canada,State1,739 Boyd Lake,81338,Shirt - Major,Clothing,Shirt,2024-03-02,2024-03-06,348.61,93.23,5,James,Swanson,cynthiaarmstrong@morrison.org,833.150.3219x859,Roberts-Morris
Europe,France,State1,50666 Little Trafficway,05327,Laptop - Thank,Electronics,Laptop,2024-06-12,2024-06-22,353.32,79.48,7,Richard,Ellis,fbutler@yahoo.com,001-986-328-9591,Yates-Chan
Asia,India,Maharashtra,76221 Gomez Trace Suite 374,27488,Couch - Voice,Furniture,Couch,2024-01-01,2024-01-08,897.96,148.63,7,Ashley,Odom,christina94@harris.com,465-653-1708x73002,Rose and Sons
North America,Canada,State2,66325 Douglas Mountain Apt. 223,37867,Chair - Single,Furniture,Chair,2024-02-05,2024-02-12,1983.64,384.2,8,Samantha,Hayes,simmonspeter@carpenter.org,4886607326,Bates Ltd
North America,Mexico,State2,785 Mccoy Harbors,12476,Mobile - For,Electronics,Mobile,2024-04-28,2024-05-02,74.9,122.63,1,Todd,Jordan,greenetyler@carter-pace.com,+1-810-457-3466x9447,Ayala-Grant
Europe,Germany,Hamburg,528 Donna Loaf,57745,Table - Structure,Furniture,Table,2024-03-23,2024-03-26,169.61,29.99,8,Melvin,Archer,tdaniels@cole.net,374.345.0968x59380,"Horne, Hall and Alexander"
North America,Mexico,State2,6924 Kenneth Well Apt. 548,53676,Table - Indicate,Furniture,Table,2024-03-02,2024-03-05,133.01,70.59,3,Brooke,Thompson,loriparks@johnson-young.info,088-035-4694,"Morris, Hernandez and Williams"
Europe,Germany,Bavaria,76474 Jordan Prairie,16560,Jacket - I,Clothing,Jacket,2024-06-14,2024-06-20,3463.83,446.54,10,Diane,Keith,lopezdarrell@yahoo.com,3965586819,Conway PLC
North America,USA,New York,8933 Nathan Vista,71779,Shirt - Weight,Clothing,Shirt,2024-01-18,2024-01-26,195.78,130.62,2,Robert,Espinoza,garciajeffrey@yahoo.com,002-957-3801x01245,French LLC
Asia,China,State1,061 Lawson Trail Apt. 365,05243,Couch - Total,Furniture,Couch,2024-06-29,2024-07-02,1187.43,193.04,7,Natalie,Rogers,martharay@kim.info,708-049-2932,Mccarty Inc
Asia,China,State1,612 Jared Dam,10229,Mobile - Society,Electronics,Mobile,2024-05-22,2024-05-31,1648.93,232.49,8,Kathryn,Ramirez,suzannewilliams@yahoo.com,0371775885,Henry Ltd
North America,Mexico,State1,26203 Virginia Ramp,49076,Chair - Image,Furniture,Chair,2024-03-01,2024-03-10,2560.74,474.24,6,Sherry,Jordan,jacksondavid@yahoo.com,1811239933,"Cole, Weaver and Price"
North America,USA,California,206 Jeffrey Turnpike Suite 596,73242,Tablet - Artist,Electronics,Tablet,2024-03-11,2024-03-17,1980.92,401.09,6,Dominique,Wagner,keithjane@rodriguez.com,505-211-2036x0816,Howard-Golden
North America,Mexico,State2,4608 Heather Parks,13897,Laptop - Stock,Electronics,Laptop,2024-04-16,2024-04-22,318.31,127.64,3,Jonathan,Brock,roger54@knight-gomez.biz,9580627456,Pugh PLC
Europe,Germany,Bavaria,4294 Kevin Shores,81590,Mobile - Lay,Electronics,Mobile,2024-03-26,2024-04-03,864.86,149.62,7,Diane,Roberts,pspears@yahoo.com,(253)847-6691x95301,"Montgomery, Payne and Whitaker"
North America,USA,California,74685 Dennis Tunnel Suite 297,51368,Table - Include,Furniture,Table,2024-04-20,2024-04-28,1768.42,452.83,5,Christopher,Blake,kaylafernandez@yahoo.com,3498246896,Taylor-Baird
Europe,UK,State1,7402 Penny View,65675,Couch - Meeting,Furniture,Couch,2024-01-18,2024-01-23,1308.31,228.27,8,Stephanie,Clark,earl23@hernandez-carey.biz,0858949617,Foster Group
Europe,UK,State2,53531 Jennifer Passage,36178,Laptop - Couple,Electronics,Laptop,2024-02-11,2024-02-18,799.54,101.31,10,Nathan,Gutierrez,keithhernandez@gmail.com,(109)129-4431,Sosa-Brown
Asia,India,Karnataka,343 Liu Orchard Apt. 402,13171,Table - Structure,Furniture,Table,2024-04-17,2024-04-22,1060.01,466.03,3,Sarah,Simmons,christophervasquez@glenn.net,009-624-2657,"Davidson, Jones and Atkins"
North America,Mexico,State1,4526 Katrina Hills Apt. 372,41731,Table - Natural,Furniture,Table,2024-06-18,2024-06-26,675.69,454.53,2,Lance,Adkins,james11@cordova-frazier.com,+1-050-345-5388,Shelton LLC
Asia,India,Karnataka,7666 Amanda Plains Suite 458,59056,Chair - Culture,Furniture,Chair,2024-07-17,2024-07-27,665.63,154.79,7,Christian,Ortega,eedwards@wilkinson.net,(931)526-2107x414,Moore-Benitez
Asia,India,Karnataka,1445 Brittany Ways,78816,Tablet - Street,Electronics,Tablet,2024-04-12,2024-04-20,314.59,56.3,7,Patrick,Torres,joseph33@gmail.com,+1-971-153-3349x729,Smith Inc
North America,Canada,State2,434 Greene Parks,48250,Couch - Lay,Furniture,Couch,2024-06-30,2024-07-03,132.97,17.97,9,Joanne,Daniels,usims@hotmail.com,817.860.2159x92794,Davis Inc
Europe,Germany,Bavaria,4903 David Expressway,24908,Chair - Director,Furniture,Chair,2024-06-26,2024-06-29,2121.14,439.61,7,Jermaine,Guzman,noblescott@yahoo.com,314.836.8747x774,Levine-Robinson
North America,Mexico,State2,6007 Rivers Dam Apt. 821,24223,Jeans - According,Clothing,Jeans,2024-06-27,2024-07-03,2499.91,483.69,6,Kristin,Newman,carpentersarah@perry.net,726-439-3304x596,Walker Group
Asia,India,Telangana,48531 James Shoal Suite 358,95790,Tablet - Over,Electronics,Tablet,2024-03-05,2024-03-11,269.46,222.56,2,Joshua,Johns,levydiane@bell-moore.com,(106)378-1704,"Hodges, Mccullough and Morales"
Europe,Germany,Bavaria,65955 Armstrong Green,22379,Tablet - Operation,Electronics,Tablet,2024-03-28,2024-04-06,2402.82,348.99,8,Charles,Wright,clarkmelissa@browning.com,001-727-676-8777,King-Herring
North America,Mexico,State2,1749 Brenda Forges,73298,Couch - History,Furniture,Couch,2024-03-22,2024-03-29,1772.33,404.27,7,Andrew,Kelley,ryanhenry@gmail.com,399.076.1500,Kramer-Coleman
Asia,India,Telangana,8044 Kara Loop Suite 792,99872,Mobile - Between,Electronics,Mobile,2024-01-30,2024-02-04,89.41,112.52,1,Charles,Haney,smithjessica@davis-peck.com,904.991.5738x067,Walker Inc
North America,USA,Texas,96102 Stephen Meadows,40550,Jacket - Position,Clothing,Jacket,2024-05-27,2024-06-01,232.72,157.45,2,Jeffrey,Thompson,cbradley@gmail.com,597-155-7932x770,Estrada-Hughes
Europe,France,State1,732 Smith Radial Suite 856,67136,Mobile - By,Electronics,Mobile,2024-02-14,2024-02-18,2860.74,482.29,8,Andrea,Herrera,johnsonkatelyn@yahoo.com,+1-973-586-7943x36447,"Rogers, Byrd and Davis"
Europe,UK,State1,659 Stokes Union Suite 587,86460,Laptop - Approach,Electronics,Laptop,2024-03-06,2024-03-14,109.5,173.59,1,Judith,Cruz,teresa15@yahoo.com,+1-347-450-2405x3772,Gonzalez-Burns
North America,Canada,State2,3945 Joel Valley Suite 480,63682,Couch - Plan,Furniture,Couch,2024-01-03,2024-01-13,101.29,28.14,5,Alicia,Brooks,jessicawatson@carpenter-lopez.org,369-648-0407,"Hardy, Shelton and Adkins"
North America,Mexico,State2,0632 Roberson Island,14048,Tablet - Do,Electronics,Tablet,2024-06-27,2024-06-29,134.4,19.32,9,Brandon,Rojas,oward@hayes.com,(746)466-0332x7399,Brown LLC
North America,USA,Texas,941 Natalie Brooks,23968,Jeans - Matter,Clothing,Jeans,2024-04-12,2024-04-21,445.16,252.45,2,Courtney,Graham,flemingcaitlyn@gmail.com,(484)977-9738x3306,Rogers and Sons
Europe,France,State2,7893 Johnson Valley Suite 260,24844,Mobile - Begin,Electronics,Mobile,2024-04-12,2024-04-18,701.97,239.93,4,Kathleen,Johnson,wcook@yahoo.com,7181292361,Lewis-Morris
North America,USA,New York,984 Holly Fords Apt. 768,58945,Jeans - Travel,Clothing,Jeans,2024-03-25,2024-04-03,1085.05,442.75,3,Albert,Rangel,wriley@burton.com,064-070-7838,"Rodriguez, Lopez and Murray"
Europe,France,State2,34857 Ryan Way,43566,Chair - Responsibility,Furniture,Chair,2024-04-27,2024-05-02,1090.37,348.44,5,Donna,Vaughn,natalie92@lopez-brown.com,178.836.4316,Schmidt-Adams
Europe,Germany,Bavaria,4088 Barajas Radial Apt. 032,82501,Mobile - Mind,Electronics,Mobile,2024-07-20,2024-07-29,704.23,398.81,2,Arthur,Sims,tsmith@yahoo.com,(699)015-2302,Reese-Shaw
Europe,France,State1,56540 Anthony Ranch,84736,Tablet - Policy,Electronics,Tablet,2024-06-05,2024-06-07,126.02,185.81,1,Brittany,Pratt,brockfelicia@gmail.com,(012)953-1850,Gonzalez-Smith
North America,USA,California,068 Lindsey Centers,39947,Shirt - Age,Clothing,Shirt,2024-04-23,2024-04-26,1041.27,221.0,6,Allison,Martinez,reneebrown@evans-roberts.info,857.797.3982,Gonzalez Ltd
Asia,Japan,State1,82723 Samuel Harbor Apt. 951,66619,Table - Experience,Furniture,Table,2024-05-07,2024-05-14,1929.6,386.99,6,Matthew,Pitts,xjennings@hotmail.com,155.903.0819x69544,"Frazier, Young and Gallegos"
North America,Canada,State1,48849 Nicole Vista Suite 089,18356,Jacket - Site,Clothing,Jacket,2024-07-13,2024-07-16,339.38,464.05,1,Destiny,Roberts,youngmartin@yahoo.com,(955)593-5588x10822,Hughes-Leonard
Europe,Germany,Bavaria,774 Andrews Falls Suite 412,28920,Jacket - Likely,Clothing,Jacket,2024-06-19,2024-06-22,173.78,30.57,9,Willie,Hernandez,timothyharrison@gmail.com,7045594849,Evans-Saunders
North America,USA,California,6239 French Shoals,64540,Chair - Rise,Furniture,Chair,2024-06-10,2024-06-16,2298.68,383.36,8,David,Rivera,rachel27@griffin-hanson.com,(412)272-7653x1451,Mosley-Weeks
Asia,India,Karnataka,54558 Kristy Knoll,47116,Table - Rule,Furniture,Table,2024-03-19,2024-03-23,623.16,425.81,2,Cindy,Rogers,hsolis@yahoo.com,+1-335-766-8089,Garcia-Escobar
Europe,Germany,Bavaria,86043 Thomas Land,43706,Table - Heart,Furniture,Table,2024-01-04,2024-01-10,574.63,93.92,9,Erin,Hansen,garrettbeth@hall.com,001-931-608-9888x50105,Hinton-Manning
North America,Canada,State2,26400 Gina Street,31612,Jacket - Hot,Clothing,Jacket,2024-03-17,2024-03-22,863.02,379.07,3,Jasmine,Shepard,vincentwilliams@gmail.com,+1-388-782-1889x38447,"Miller, Rodriguez and Randall"
Asia,India,Maharashtra,420 Kerry Squares,12652,Table - Nature,Furniture,Table,2024-02-08,2024-02-17,2546.64,399.36,9,Jacob,Lopez,rcarter@gmail.com,001-644-047-8327x9663,Mejia-Reynolds
Asia,China,State1,9924 Fox Shore Apt. 446,80436,Tablet - Letter,Electronics,Tablet,2024-05-07,2024-05-17,71.58,51.54,2,Jeff,Mcguire,christophermurphy@yahoo.com,(423)940-2690x8964,"Davis, Steele and Wells"
Asia,China,State1,82292 Elizabeth Run,83095,Chair - Space,Furniture,Chair,2024-05-30,2024-06-03,302.61,38.33,10,Theresa,Brewer,icastro@gmail.com,3733784061,Barnes-Ferrell
North America,Mexico,State2,8304 Murphy Lights Suite 765,60843,Table - Democrat,Furniture,Table,2024-07-18,2024-07-28,1261.75,363.56,5,Wayne,Hoffman,tannermatthew@anderson.biz,494-363-2705x614,Vasquez-Turner
Europe,Germany,Berlin,04218 Ramos Motorway,94264,Jacket - Leader,Clothing,Jacket,2024-05-17,2024-05-21,1058.74,228.63,7,Cory,Wood,markwelch@armstrong.com,+1-056-513-3585x08143,Andrade LLC
North America,Mexico,State2,6327 Kimberly Crossroad Apt. 381,00705,Jeans - While,Clothing,Jeans,2024-03-13,2024-03-21,1104.7,441.68,4,Richard,Mora,xwilliams@martinez.net,574-965-9905x270,Mckinney PLC
North America,Canada,State2,3583 Larry Ways,01318,Jacket - Score,Clothing,Jacket,2024-03-10,2024-03-14,3058.88,496.04,9,Courtney,Mendoza,walkerronnie@gmail.com,+1-221-689-7453x714,Jensen-Patterson
Asia,Japan,State2,274 Lauren Fall,54734,Jeans - Likely,Clothing,Jeans,2024-04-02,2024-04-06,19.86,23.67,1,Ronald,Bell,jeffreymorales@faulkner-morgan.com,(247)555-2672x03670,Williams and Sons
North America,Canada,State1,687 Ronald Alley Suite 711,23809,Couch - Charge,Furniture,Couch,2024-06-25,2024-07-03,356.63,64.12,9,Christopher,Mills,mkane@gmail.com,(353)933-0548,"Edwards, Smith and Small"
Europe,France,State2,0794 Dustin Coves Apt. 024,23653,Mobile - Father,Electronics,Mobile,2024-05-04,2024-05-07,1024.68,156.0,8,Randy,Baker,jocelyn90@gmail.com,001-041-154-8805x1093,Pitts Group
Europe,France,State1,3305 Erickson Land,92238,Jacket - Customer,Clothing,Jacket,2024-04-20,2024-04-30,859.3,124.58,10,Kevin,Owens,laneamber@wilson-wise.com,770.217.0470,Hampton-Cummings
North America,Mexico,State1,339 Davis Row,71158,Jeans - Bring,Clothing,Jeans,2024-03-12,2024-03-22,185.9,61.56,4,Neil,Rice,xjacobs@gmail.com,(917)393-0105x591,Padilla-Russo
Asia,China,State2,9364 Johnson Rapids,94006,Mobile - Stage,Electronics,Mobile,2024-05-26,2024-06-03,217.18,50.15,7,Lisa,Sharp,tbell@phillips.com,001-593-570-7650x9462,"Hammond, Lopez and Love"
Asia,China,State1,27192 Johnson Crossroad Suite 118,57662,Chair - True,Furniture,Chair,2024-01-05,2024-01-12,1432.63,207.35,9,William,Grimes,fritzolivia@graham.org,+1-194-908-1700x3276,Medina-Wong
Europe,France,State2,7701 Lambert Mountain Apt. 682,13681,Jeans - Reflect,Clothing,Jeans,2024-03-06,2024-03-15,2137.76,368.54,8,Daniel,Rogers,ryan77@gmail.com,+1-595-691-9220x5135,"Johnson, Hickman and Pham"
Asia,India,Karnataka,892 Williams Park Suite 167,98412,Laptop - Institution,Electronics,Laptop,2024-04-03,2024-04-12,1095.51,484.34,3,Joseph,Cochran,ilopez@gmail.com,+1-217-748-7477,"Bass, Peck and Bates"
North America,USA,New York,843 Nathan Rapids Suite 125,19453,Laptop - Policy,Electronics,Laptop,2024-04-02,2024-04-11,331.9,375.78,1,Kendra,Kirby,terrypatricia@bowman-martinez.biz,191.969.9335x3031,Boyer-Mendez
Europe,Germany,Hamburg,753 Mark Isle,23823,Chair - Else,Furniture,Chair,2024-07-04,2024-07-07,1065.61,290.16,6,Rodney,Jackson,kimberly74@gordon-wilson.net,(699)345-1739,"Robinson, Flores and Long"
Asia,India,Maharashtra,786 Bullock Branch Apt. 947,49459,Table - Company,Furniture,Table,2024-02-19,2024-02-25,1038.75,248.1,5,Mary,Schneider,mark77@olson.com,124.345.3538,Riley Inc
Asia,Japan,State2,92720 Robertson Street Apt. 695,59576,Laptop - Wish,Electronics,Laptop,2024-01-30,2024-02-05,327.81,99.71,4,Dawn,Braun,james91@herrera-wu.info,8855069439,Vaughn Group
Asia,India,Karnataka,42797 Dean Keys,36992,Chair - Question,Furniture,Chair,2024-04-15,2024-04-17,1192.12,245.78,7,Mckenzie,Hernandez,rosaleslauren@gardner.org,+1-132-935-7538x4811,Pham-Brown
Europe,France,State2,0164 Patrick Hollow Suite 546,21822,Couch - Behind,Furniture,Couch,2024-05-06,2024-05-10,569.95,257.33,3,Aaron,Thompson,matthewking@dean-dominguez.com,+1-394-071-7343x46609,"Porter, Wyatt and Evans"
Europe,UK,State2,0398 Brett Ports,47355,Tablet - With,Electronics,Tablet,2024-05-12,2024-05-19,642.53,401.91,2,Daniel,Lee,greenkathryn@singh.com,(417)561-6809,Kennedy-Williams
Europe,France,State1,1333 Myers Street Apt. 285,78787,Table - Green,Furniture,Table,2024-06-18,2024-06-28,415.7,479.46,1,Lauren,Jones,andrea79@gmail.com,+1-578-290-5249x22191,Beck-Miller
North America,Canada,State1,141 Smith Corner Apt. 856,76161,Tablet - Question,Electronics,Tablet,2024-02-09,2024-02-11,2650.34,318.75,10,Bianca,Carpenter,robertmoore@gmail.com,(017)402-0984,"Campbell, Hudson and Lozano"
Europe,UK,State1,5948 Hannah Drive Suite 291,32914,Jacket - Science,Clothing,Jacket,2024-04-29,2024-05-02,1458.09,478.03,4,Ebony,Bryant,gentrylarry@yahoo.com,001-915-321-8011x308,Montgomery-Gordon
Asia,Japan,State1,42840 Dylan Stream,96809,Couch - Forward,Furniture,Couch,2024-02-23,2024-02-25,505.17,332.54,2,Samantha,Foster,obass@gmail.com,001-202-534-2386x70776,Garcia Group
Asia,China,State1,987 Erickson Mountains,40135,Tablet - All,Electronics,Tablet,2024-04-30,2024-05-09,634.08,405.39,2,Brett,Ryan,eboyer@gmail.com,524.003.3051x097,Montgomery Ltd
Europe,UK,State1,4265 Mcclure Mews,98141,Chair - Whose,Furniture,Chair,2024-02-26,2024-03-04,418.46,98.45,7,Lisa,Zhang,toddanthony@ashley.net,238-182-8936x32786,Yates-Brock
North America,Canada,State2,2357 Christian Ridges,79417,Chair - Name,Furniture,Chair,2024-01-09,2024-01-12,377.73,275.47,2,Michael,Young,lmaldonado@craig.com,347-050-7077x50884,Wilkerson-Rojas
Asia,China,State1,7686 Martinez Cliffs,31654,Laptop - Others,Electronics,Laptop,2024-04-19,2024-04-27,103.59,38.87,3,Amy,Smith,charles48@yahoo.com,001-542-259-5513x3059,"Lane, Salazar and Durham"
Asia,India,Karnataka,10967 Cooper Spring Apt. 636,99632,Laptop - Audience,Electronics,Laptop,2024-05-16,2024-05-24,241.5,166.82,2,Michael,Jacobs,kingtravis@yahoo.com,(234)267-8703,Davis-Gutierrez
Europe,France,State2,81718 Michael Wall,40767,Mobile - Use,Electronics,Mobile,2024-03-07,2024-03-12,1174.73,378.55,4,Emily,Harmon,stephaniewilson@gmail.com,596.373.1149x331,Schultz PLC
Europe,UK,State2,594 Anthony Via Apt. 803,92904,Laptop - Water,Electronics,Laptop,2024-01-07,2024-01-09,1030.15,237.76,6,Robert,Payne,byrdsamantha@gmail.com,824-140-8170,"Gordon, Martin and Allen"
Europe,Germany,Berlin,732 Juan Rest Suite 032,03201,Shirt - Center,Clothing,Shirt,2024-07-20,2024-07-22,1092.01,281.5,5,Joshua,Newman,jason34@yahoo.com,(106)510-0460,Compton-Brown
Asia,India,Karnataka,7942 Jennifer Trace Apt. 239,47338,Shirt - Attorney,Clothing,Shirt,2024-01-05,2024-01-11,1308.55,209.31,10,Rodney,Valencia,dianeburns@gmail.com,001-898-987-8776x775,"Carter, Gonzalez and Young"
North America,Mexico,State1,39818 Christina Row,83844,Laptop - Treatment,Electronics,Laptop,2024-01-25,2024-02-04,897.96,393.19,3,Lauren,Williams,benjaminward@hotmail.com,558-681-7341x880,Porter Group
Europe,UK,State2,7585 Rebecca Coves,71192,Mobile - Moment,Electronics,Mobile,2024-06-05,2024-06-14,1352.86,151.73,10,Dana,Allen,antoniolester@yahoo.com,+1-339-271-9540x638,Luna-Williams
Asia,India,Maharashtra,153 Hansen Harbors Apt. 055,89949,Couch - Former,Furniture,Couch,2024-06-12,2024-06-18,2982.35,499.63,7,Deborah,Ball,joseph07@erickson.net,892.210.0720x40947,Smith-Rowland
Asia,Japan,State2,75780 Davis Brooks Suite 866,63871,Mobile - Soon,Electronics,Mobile,2024-01-27,2024-02-06,277.54,44.27,10,Christopher,Barnes,susanmartinez@yahoo.com,704-986-7110x1877,Casey LLC
North America,USA,California,44307 Dennis Ville Suite 689,80922,Jacket - Start,Clothing,Jacket,2024-01-06,2024-01-12,596.08,113.32,7,Nancy,Sandoval,fischerdanielle@gmail.com,381-779-9899x246,Allen LLC
Europe,UK,State2,30186 Sanchez Gateway,11476,Jeans - Thought,Clothing,Jeans,2024-03-03,2024-03-12,583.93,130.5,5,Lisa,Nielsen,collin12@yahoo.com,(917)003-4374x325,Mcdonald-Campbell
Europe,Germany,Berlin,62512 David View Suite 411,15383,Jeans - View,Clothing,Jeans,2024-05-28,2024-05-30,588.77,326.76,3,Brittany,Mora,anthonysmith@wright.org,005.221.4426,"Harrison, Johnson and Hess"
Europe,Germany,Bavaria,425 Wilson Village,54156,Shirt - Step,Clothing,Shirt,2024-06-19,2024-06-27,3274.87,448.68,9,Daniel,Jennings,jessica61@hotmail.com,553-758-2682x950,"Downs, Sanchez and Webster"
Europe,UK,State1,23235 Watkins Views Suite 803,88275,Jacket - None,Clothing,Jacket,2024-02-11,2024-02-14,192.39,25.16,9,Jillian,Fuller,rogerssara@stewart-salas.net,973-544-2524,York-Carpenter
North America,Canada,State1,649 Austin Meadow Suite 006,01642,Table - Score,Furniture,Table,2024-07-02,2024-07-09,562.79,96.82,7,Paul,Patel,bevans@horne.info,(537)793-8546x091,Burns-King
North America,USA,California,2545 Carrie Cape,12635,Table - Challenge,Furniture,Table,2024-02-17,2024-02-22,96.05,14.59,8,Katelyn,Brown,meganpaul@johnson-elliott.biz,(517)431-6032,Blackwell LLC
Europe,UK,State2,98844 Steve Ports Suite 236,12403,Mobile - Hot,Electronics,Mobile,2024-01-23,2024-01-29,373.44,124.79,4,Kristie,Porter,vswanson@yahoo.com,+1-595-781-2731x742,"Bryan, Brady and Good"
Europe,Germany,Berlin,23936 Thomas Cove Suite 640,87836,Couch - Leg,Furniture,Couch,2024-02-11,2024-02-16,89.78,106.08,1,Joshua,Williams,elizabeth11@gmail.com,+1-638-110-5022,"Perez, Horn and Huynh"
Europe,Germany,Berlin,595 Laura Pine Apt. 767,63614,Jacket - Night,Clothing,Jacket,2024-03-03,2024-03-12,671.17,280.37,3,Laura,White,holly33@cooley.com,001-783-969-2151x002,Woods Ltd
North America,Mexico,State1,48696 Robinson Parks Apt. 557,33088,Tablet - Hundred,Electronics,Tablet,2024-01-01,2024-01-05,127.5,72.44,2,Daniel,Johnson,castroanita@hawkins.com,+1-950-793-3773x12973,Alexander-Martin
Asia,Japan,State2,27590 Robert Stravenue Apt. 090,62376,Tablet - Visit,Electronics,Tablet,2024-04-16,2024-04-18,2251.55,311.08,9,Edward,Johnson,savagesherry@gmail.com,945.239.5960x23315,Harmon PLC
Europe,Germany,Berlin,032 Alexander Plaza Apt. 609,37595,Jacket - Talk,Clothing,Jacket,2024-07-19,2024-07-21,1196.57,221.95,6,Sheila,Marshall,stephanienavarro@arroyo.com,886.758.7558x509,"Marshall, Bell and Stevens"
Europe,Germany,Hamburg,36694 Anderson Fall Suite 518,16864,Jeans - Ground,Clothing,Jeans,2024-02-07,2024-02-16,969.07,263.46,6,Keith,Norris,laura38@cannon-nguyen.com,+1-462-176-4349x39416,Rogers-Phillips
